Timestamp_us,Break,Sync,ID,Data,Checksum
8708052,,0x55,0x42,"0x00,0xFF",0xBD
8713057,,0x55,0xCA,"0xFC,0x7F",0xB8
8723068,,0x55,0x0D,"0x00,0x00",0xF2
8733045,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
8743037,,0x55,0xB1,"0x2C,0x00",0x22
8753022,,0x55,0xC4,"0x41,0xFF",0xF9
8763030,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8773045,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
8783027,,0x55,0xE9,,0xFF
8788068,,0x55,0xAD,,0xFF
8793061,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
8803061,,0x55,0xCF,"0x0C,0xFE",0x25
8808038,,0x55,0x8E,"0x60,0x7F",0x91
8813057,,0x55,0xDD,"0x00,0xFC",0x25
8818038,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8828045,,0x55,0x80,,0x00
8838038,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
8848045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8858053,,0x55,0x42,"0x00,0xFF",0xBD
8863045,,0x55,0xCA,"0xFC,0x7F",0xB8
8873042,,0x55,0x0D,"0x00,0x00",0xF2
8883022,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
8893045,,0x55,0xB1,"0x2C,0x00",0x22
8903022,,0x55,0xC4,"0x41,0xFF",0xF9
8913045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8923030,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
8933045,,0x55,0xE9,,0x00
8943065,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
8953045,,0x55,0xCF,"0x0C,0xFE",0x25
8958053,,0x55,0x8E,"0x60,0x7F",0x91
8963029,,0x55,0xDD,"0x00,0xFC",0x25
8968053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8978045,,0x55,0x80,,0x00
8988045,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
8998061,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
9008076,,0x55,0x42,"0x00,0xFF",0xBD
9013076,,0x55,0xCA,"0xFC,0x7F",0xB8
9023030,,0x55,0x0D,"0x00,0x00",0xF2
9033052,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
9043030,,0x55,0xB1,"0x2C,0x00",0x22
9053038,,0x55,0xC4,"0x01,0xFF",0x3A
9063022,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
9073045,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
9083022,,0x55,0xE9,,0x00
9093045,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
9103030,,0x55,0xCF,"0x0C,0xFE",0x25
9108073,,0x55,0x8E,"0x60,0x7F",0x91
9113034,,0x55,0xDD,"0x00,0xFC",0x25
9118066,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
9128076,,0x55,0x80,,0xFF
9133045,,0x55,0x32,"0x09,0x00",0xC4
9138061,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
9148075,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
9158134,,0x55,0x42,"0x00,0xFF",0xBD
9163068,,0x55,0xCA,"0xFC,0x7F",0xB8
9173038,,0x55,0x0D,"0x00,0x00",0xF2
9183022,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
9193045,,0x55,0xB1,"0x1C,0x00",0x32
9203038,,0x55,0xC4,"0x01,0xFF",0x3A
9213045,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
9223038,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
9233045,,0x55,0xE9,,0x00
9243038,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
