Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
1.056843,911,0,0,8,25,255,255,255,3,1,1,1
1.062650,992,0,0,8,0,49,67,54,83,82,70,72
1.064488,828,0,0,8,0,102,1,246,0,0,0,0
1.066023,774,0,0,8,0,0,0,0,0,0,0,0
1.066992,802,0,0,8,2,69,0,0,55,255,255,255
1.067918,918,0,0,8,217,152,1,70,253,111,253,111
1.068911,1027,0,0,8,253,4,63,255,255,255,255,255
1.069837,914,0,0,8,217,152,1,70,253,111,253,111
1.075880,778,0,0,8,132,128,0,137,252,15,0,103
1.080197,915,0,0,8,0,0,0,0,0,0,0,0
1.083544,299,0,0,1,3,,,,,,,
1.086052,767,0,0,8,0,142,0,0,255,255,255,255
1.087061,729,0,0,8,0,0,0,108,0,0,0,0
1.088062,792,0,0,8,0,0,0,0,0,0,255,0
1.089039,946,0,0,8,64,0,102,0,0,255,255,0
1.095943,590,0,0,8,255,255,16,0,0,0,90,90
1.096901,594,0,0,8,3,0,16,13,128,7,127,139
1.097764,798,0,0,6,0,64,0,192,0,0,,
1.106114,707,0,0,8,0,0,0,0,0,0,255,0
1.108436,918,0,0,8,217,152,1,70,253,111,253,111
1.110418,914,0,0,8,217,152,1,70,253,111,253,111
1.115555,706,0,0,4,19,136,147,0,,,,
1.118396,720,0,0,6,0,1,0,3,0,67,,
1.120227,915,0,0,8,0,0,0,0,0,0,0,0
1.121346,838,0,0,2,0,0,,,,,,
1.125608,290,0,0,4,4,2,0,0,,,,
1.126585,562,0,0,8,255,72,0,255,0,0,0,0
1.127586,729,0,0,8,0,0,0,108,0,0,0,0
1.128543,827,0,0,8,45,255,2,49,0,0,0,0
1.129512,946,0,0,8,64,0,104,0,0,255,255,0
1.138989,727,0,0,8,32,0,0,0,0,0,0,0
1.146989,918,0,0,8,217,152,1,70,253,111,253,111
1.148910,914,0,0,8,217,152,1,70,253,111,253,111
1.158622,754,0,0,3,0,0,0,,,,,
1.160534,915,0,0,8,0,0,0,0,0,0,0,0
1.162816,992,0,0,8,1,84,53,76,78,51,52,48
1.163694,448,0,0,6,0,0,0,128,0,4,,
1.164671,828,0,0,8,0,102,1,255,0,0,0,0
1.166005,802,0,0,8,2,59,0,0,55,255,255,255
1.167029,729,0,0,8,0,0,0,108,0,0,0,0
1.169528,1028,0,0,8,253,5,191,255,255,255,255,255
1.170052,752,0,0,2,1,0,,,,,,
1.176774,828,0,0,8,0,102,1,247,0,0,0,0
1.177763,726,0,0,8,0,0,0,0,0,0,0,0
1.183545,299,0,0,1,3,,,,,,,
1.186058,767,0,0,8,0,142,0,0,255,255,255,255
1.187066,792,0,0,8,0,0,0,0,0,0,255,0
1.187996,918,0,0,8,217,152,1,70,253,111,253,111
1.188946,914,0,0,8,217,152,1,70,253,111,253,111
1.195970,590,0,0,8,255,255,16,0,0,0,90,90
1.196919,594,0,0,8,3,0,16,13,128,15,127,139
1.200585,915,0,0,8,0,0,0,0,0,0,0,0
1.206015,707,0,0,8,0,0,0,0,0,0,255,0
1.207038,729,0,0,8,0,0,0,108,0,0,0,0
1.216220,735,0,0,8,132,0,0,0,0,0,0,0
1.225590,290,0,0,4,4,2,0,0,,,,
1.226712,827,0,0,8,45,255,2,49,0,0,0,0
1.227638,918,0,0,8,217,152,1,70,253,111,253,111
1.228957,914,0,0,8,217,152,1,70,253,111,253,111
1.235942,736,0,0,8,64,192,0,255,89,94,97,94
1.236911,560,0,0,8,3,54,54,8,0,0,0,0
1.240577,915,0,0,8,0,0,0,0,0,0,0,0
1.247030,729,0,0,8,0,0,0,108,0,0,0,0
1.252870,1029,0,0,8,253,10,191,255,255,255,255,255
1.255864,690,0,0,8,255,255,255,0,20,4,255,0
1.262744,992,0,0,8,2,52,49,57,0,0,0,0
1.265990,802,0,0,8,2,67,0,0,55,255,255,255
1.266990,918,0,0,8,217,152,1,70,253,111,253,111
1.269020,914,0,0,8,217,152,1,70,253,111,253,111
1.280587,915,0,0,8,0,0,0,0,0,0,0,0
1.283451,299,0,0,1,3,,,,,,,
1.286027,767,0,0,8,0,142,0,0,255,255,255,255
1.287042,729,0,0,8,0,0,0,108,0,0,0,0
1.288043,792,0,0,8,0,0,0,0,0,0,255,0
1.295917,590,0,0,8,255,255,16,0,0,0,90,90
1.296875,594,0,0,8,3,0,16,13,128,7,127,137
1.305988,707,0,0,8,0,0,0,0,0,0,255,0
1.306961,946,0,0,8,64,0,102,0,0,255,255,0
1.307892,918,0,0,8,217,152,1,70,253,111,253,111
1.308963,914,0,0,8,217,152,1,70,253,111,253,111
1.313858,828,0,0,8,0,102,1,246,0,0,0,0
1.315711,706,0,0,4,19,136,147,0,,,,
1.321078,915,0,0,8,0,0,0,0,0,0,0,0
1.325623,290,0,0,4,4,2,0,0,,,,
1.326601,562,0,0,8,255,72,0,255,0,0,0,0
1.327597,729,0,0,8,0,0,0,108,0,0,0,0
1.328559,827,0,0,8,44,255,2,49,0,0,0,0
1.335036,1034,0,0,8,253,44,191,255,255,255,255,255
1.339039,727,0,0,8,32,0,0,0,0,0,0,0
1.347085,918,0,0,8,217,152,1,70,253,111,253,111
1.348970,914,0,0,8,217,152,1,70,253,111,253,111
1.360521,915,0,0,8,0,0,0,0,0,0,0,0
1.362571,448,0,0,6,0,0,0,128,0,4,,
1.363509,992,0,0,8,0,49,67,54,83,82,70,72
1.365987,802,0,0,8,2,72,0,0,55,255,255,255
1.367066,729,0,0,8,0,0,0,108,0,0,0,0
1.377055,726,0,0,8,0,0,0,0,0,0,0,0
1.383545,299,0,0,1,3,,,,,,,
1.386027,767,0,0,8,0,142,0,0,255,255,255,255
1.387031,792,0,0,8,0,0,0,0,0,0,255,0
1.387962,918,0,0,8,217,152,1,70,253,111,253,111
1.388927,946,0,0,8,64,0,104,0,0,255,255,0
1.389857,914,0,0,8,217,152,1,70,253,111,253,111
1.395372,761,0,0,2,0,0,,,,,,
1.396326,590,0,0,8,255,255,16,0,0,0,90,90
1.397275,594,0,0,8,3,0,16,13,128,15,127,139
1.400547,915,0,0,8,0,0,0,0,0,0,0,0
