
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 16697 bytes in 19.06 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
1099364,0xFF
1099933,0xCB
1104247,0x55
1104761,0x42
1105294,0x00
1105815,0xFF
1106332,0xBD
1109224,0x55
1109739,0xCA
1110278,0xFC
1110792,0x7F
1111316,0xB8
1119218,0x55
1119739,0x0D
1120355,0x00
1120927,0x00
1121501,0xF2
1129217,0x55
1129738,0xC1
1130324,0x00
1130838,0x10
1131366,0x00
1131888,0xFF
1132401,0x2E
1138540,0xFF
1139225,0x55
1139746,0xB1
1140278,0x0C
1140800,0x00
1141316,0x42
1148540,0xFF
1149225,0x55
1149746,0xC4
1158540,0xFF
1159225,0x55
1159746,0x1F
1160347,0x7E
1160919,0xC9
1161486,0x00
1162064,0x0C
1162632,0x00
1163202,0xC0
1163777,0xFF
1164347,0xFF
1164919,0xCB
1169233,0x55
1169747,0x6A
1170286,0x24
1170800,0xA0
1171324,0x00
1171846,0x00
1172364,0x00
1172886,0xFF
1173406,0xFF
1173922,0xFF
1174443,0xD0
1179233,0x55
1179754,0xE9
1184233,0x55
1184754,0xAD
1189233,0x55
1189754,0x61
1190287,0x20
1190802,0x44
1191327,0xFF
1191841,0xFF
1192366,0xFF
1192890,0xFF
1193402,0xFF
1193927,0xFF
1194440,0x3A
1199256,0x55
1199777,0xCF
1200309,0x0C
1200822,0xFE
1201346,0x25
1204262,0x55
1204777,0x8E
1205309,0x60
1205830,0x7F
1206347,0x91
1209218,0x55
1209741,0xDD
1210273,0x00
1210787,0xFC
1211312,0x25
1214233,0x55
1214754,0x1F
1215340,0x7E
1215911,0xC9
1216478,0x00
1217056,0x0C
1217624,0x00
1218202,0xC0
1218769,0xFF
1219347,0xFF
1219919,0xCB
1224241,0x55
1224762,0x80
1225405,0x80
1226029,0xFF
1226657,0xFE
1229248,0x55
1229769,0x32
1230294,0x09
1230815,0x00
1231331,0xC4
1234241,0x55
1234757,0x9C
1235288,0x00
1235810,0x00
1236335,0x2B
1236860,0x10
1237376,0xE0
1237898,0xFF
1238412,0x3F
1238929,0x35
1239450,0xD2
1244240,0x55
1244761,0x1F
1245354,0x7E
1245927,0xC9
1246502,0x00
1247071,0x0C
1247647,0x00
1248217,0xC0
1248792,0xFF
1249366,0xFF
1249936,0xCB
1254240,0x55
1254761,0x42
1255293,0x00
1255807,0xFF
1256332,0xBD
1258533,0xFF
1259218,0x55
1259738,0xCA
1260270,0xFC
1260792,0x7F
1261308,0xB8
1269218,0x55
1269739,0x0D
1270324,0x00
1270902,0x00
1271471,0xF2
1279218,0x55
1279739,0xC1
1280317,0x00
1280838,0x10
1281366,0x00
1281881,0xFF
1282401,0x2E
1288540,0xFF
1289225,0x55
1289746,0xB1
1290278,0x0C
1290800,0x00
1291317,0x42
1299218,0x55
1299738,0xC4
1309225,0x55
1309746,0x1F
1310332,0x7E
1310902,0xC9
1311470,0x00
1312048,0x0C
1312616,0x00
1313194,0xC0
1313761,0xFF
1314339,0xFF
1314912,0xCB
1319249,0x55
1319764,0x6A
1320297,0x24
1320817,0xA0
1321342,0x00
1321860,0x00
1322381,0x00
1322904,0xFF
1323417,0xFF
1323941,0xFF
1324456,0xD0
1328556,0xFF
1329241,0x55
1329762,0xE9
1334241,0x55
1334762,0xAD
1339302,0x55
1339823,0x61
1340355,0x20
1340873,0x44
1341397,0xFF
1341914,0xFF
1342435,0xFF
1342952,0xFF
1343474,0xFF
1343990,0xFF
1344511,0x3A
1348670,0xFF
1349355,0x55
1349881,0xCF
1350409,0x0C
1350926,0xFE
1351448,0x25
1354225,0x55
1354746,0x8E
1355278,0x60
1355792,0x7F
1356316,0x91
1359248,0x55
1359769,0xDD
1360301,0x00
1360823,0xFC
1361340,0x25
1363540,0xFF
1364225,0x55
1364746,0x1F
1365309,0x7E
1365888,0xC9
1366455,0x00
1367033,0x0C
1367600,0x00
1368178,0xC0
1368746,0xFF
1369317,0xFF
1369895,0xCB
1374233,0x55
1374749,0x80
1375404,0x80
1376020,0xFF
1376650,0xFE
1379233,0x55
1379754,0x32
1380286,0x09
1380807,0x00
1381324,0xC4
1384234,0x55
1384749,0x9C
1385281,0x00
1385802,0x00
1386319,0x2B
1386840,0x10
1387357,0xE0
1387882,0xFF
1388402,0x3F
1388919,0x35
1389440,0xD2
1393578,0xFF
1394264,0x55
1394785,0x1F
1395388,0x7E
1395966,0xC9
1396542,0x00
1397112,0x0C
1397688,0x00
1398258,0xC0
1398833,0xFF
1399404,0xFF
1399974,0xCB
1404233,0x55
1404754,0x42
1405285,0x00
1405799,0xFF
1406324,0xBD
1409218,0x55
1409734,0xCA
1410266,0xFC
1410787,0x7F
1411304,0xB8
1419233,0x55
1419754,0x0D
1420347,0x00
1420919,0x00
1421494,0xF2
1429218,0x55
1429731,0xC1
1430316,0x00
1430837,0x10
1431364,0x00
1431886,0xFF
1432399,0x2E
1438555,0xFF
1439240,0x55
1439761,0xB1
1440293,0x0C
1440815,0x00
1441332,0x42
1449233,0x55
1449754,0xC4
1459240,0x55
1459761,0x1F
1460346,0x7E
1460919,0xC9
1461493,0x00
1462063,0x0C
1462639,0x00
1463208,0xC0
1463785,0xFF
1464355,0xFF
1464927,0xCB
1469218,0x55
1469738,0x6A
1470270,0x24
1470785,0xA0
1471309,0x00
1471830,0x00
1472347,0x00
1472873,0xFF
1473391,0xFF
1473908,0xFF
1474428,0xD0
1479218,0x55
1479739,0xE9
1483556,0xFF
1484241,0x55
1484762,0xAD
1488563,0xFF
1489248,0x55
1489769,0x61
1490301,0x20
1490823,0x44
1491339,0xFF
1491866,0xFF
1492379,0xFF
1492902,0xFF
1493417,0xFF
1493942,0xFF
1494463,0x3A
1499218,0x55
1499739,0xCF
1500271,0x0C
1500792,0xFE
1501308,0x25
1504388,0x55
1504904,0x8E
1505433,0x60
1505949,0x7F
1506471,0x91
1509224,0x55
1509739,0xDD
1510271,0x00
1510792,0xFC
1511308,0x25
1513548,0xFF
1514232,0x55
1514754,0x1F
1515339,0x7E
1515911,0xC9
1516486,0x00
1517056,0x0C
1517631,0x00
1518201,0xC0
1518777,0xFF
1519347,0xFF
1519919,0xCB
1524241,0x55
1524762,0x80
1525396,0x80
1526020,0xFF
1526642,0xFE
1529217,0x55
1529738,0x32
1530271,0x09
1530793,0x00
1531309,0xC4
1533571,0xFF
1534256,0x55
1534777,0x9C
1535309,0x00
1535830,0x00
1536354,0x2B
1536873,0x10
1537398,0xE0
1537914,0xFF
1538428,0x3F
1538952,0x35
1539474,0xD2
1544225,0x55
1544746,0x1F
1545324,0x7E
1545895,0xC9
1546463,0x00
1547041,0x0C
1547609,0x00
1548178,0xC0
1548754,0xFF
1549324,0xFF
1549902,0xCB
1554231,0x55
1554746,0x42
1555279,0x00
1555800,0xFF
1556316,0xBD
1558540,0xFF
1559225,0x55
1559746,0xCA
1560278,0xFC
1560800,0x7F
1561316,0xB8
1569226,0x55
1569747,0x0D
1570324,0x00
1570902,0x00
1571471,0xF2
1579225,0x55
1579746,0xC1
1580331,0x00
1580853,0x10
1581372,0x00
1581895,0xFF
1582410,0x2E
1589241,0x55
1589761,0xB1
1590293,0x0C
1590815,0x00
1591331,0x42
1598525,0xFF
1599210,0x55
1599731,0xC4
1609233,0x55
1609754,0x1F
1610325,0x7E
1610902,0xC9
1611470,0x00
1612048,0x0C
1612616,0x00
1613186,0xC0
1613761,0xFF
1614332,0xFF
1614904,0xCB
1619218,0x55
1619741,0x6A
1620273,0x24
