
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 13057 bytes in 14.87 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
1158484,0x6A
1159013,0x24
1159530,0xA0
1160051,0x00
1160568,0x00
1161090,0x00
1161614,0xFF
1162128,0xFF
1162653,0xFF
1163174,0xD0
1167271,0xFF
1167960,0x55
1168477,0xE9
1172980,0x55
1173505,0xAD
1177287,0xFF
1177973,0x55
1178497,0x61
1179026,0x20
1179542,0x44
1180064,0xFF
1180581,0xFF
1181102,0xFF
1181627,0xFF
1182141,0xFF
1182665,0xFF
1183186,0x3A
1187271,0xFF
1187958,0x55
1188482,0xCF
1189010,0x0C
1189535,0xFE
1190049,0x25
1192980,0x55
1193504,0x8E
1194033,0x60
1194550,0x7F
1195071,0x91
1197960,0x55
1198485,0xDD
1199013,0x00
1199530,0xFC
1200052,0x25
1202294,0xFF
1202980,0x55
1203504,0x1F
1204079,0x7D
1204657,0xC9
1205225,0x00
1205795,0x0C
1206373,0x00
1206941,0xC0
1207519,0xFF
1208087,0xFF
1208664,0xCC
1212294,0xFF
1212982,0x55
1213499,0x80
1217960,0x55
1218485,0x32
1219013,0x09
1219530,0x00
1220051,0xC4
1222302,0xFF
1222988,0x55
1223513,0x9C
1224041,0x00
1224558,0x00
1225079,0x2B
1225596,0x10
1226118,0xE0
1226642,0xFF
1227156,0x3F
1227681,0x35
1228202,0xD2
1232975,0x55
1233500,0x1F
1234105,0x7D
1234675,0xC9
1235251,0x00
1235821,0x0C
1236393,0x00
1236968,0xC0
1237538,0xFF
1238113,0xFF
1238683,0xCC
1243075,0x55
1243599,0x42
1244128,0x00
1244645,0xFF
1245166,0xBD
1247968,0x55
1248492,0xCA
1249021,0xFC
1249538,0x7F
1250059,0xB8
1257279,0xFF
1257968,0x55
1258485,0x0D
1259090,0x00
1259660,0x00
1260235,0xF2
1267967,0x55
1268492,0xC1
1269075,0x00
1269591,0x10
1270113,0x00
1270637,0xFF
1271151,0x2E
1277965,0x55
1278489,0xB1
1279018,0x0C
1279535,0x00
1280056,0x42
1287958,0x55
1288474,0xC4
1289095,0x01
1289718,0xFF
1290352,0x3A
1297952,0x55
1298477,0x1F
1299075,0x7D
1299645,0xC9
1300212,0x00
1300791,0x0C
1301361,0x00
1301937,0xC0
1302507,0xFF
1303075,0xFF
1303653,0xCC
1307960,0x55
1308485,0x6A
1309013,0x24
1309538,0xA0
1310052,0x00
1310576,0x00
1311097,0x00
1311614,0xFF
