
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 16356 bytes in 19.20 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
1228519,0x42
1236424,0x55
1236949,0xC4
1245741,0xFF
1246424,0x55
1246949,0x1F
1247544,0x7C
1248110,0xC9
1248688,0x00
1249256,0x0C
1249834,0x00
1250401,0xC0
1250980,0xFF
1251550,0xFF
1252118,0xCD
1256432,0x55
1256949,0x6A
1257490,0x24
1258003,0xA0
1258519,0x00
1259041,0x00
1259558,0x00
1260080,0xFF
1260604,0xFF
1261118,0xFF
1261643,0xD0
1265748,0xFF
1266432,0x55
1266957,0xE9
1270802,0xFF
1271490,0x55
1272012,0xAD
1276444,0x55
1276960,0x61
1277501,0x20
1278014,0x44
1278530,0xFF
1279058,0xFF
1279575,0xFF
1280096,0xFF
1280612,0xFF
1281133,0xFF
1281658,0x3A
1286429,0x55
1286945,0xCF
1287487,0x0C
1288005,0xFE
1288522,0x25
1291480,0x55
1291993,0x8E
1292525,0x60
1293046,0x7F
1293562,0x91
1296432,0x55
1296957,0xDD
1297490,0x00
1298007,0xFC
1298524,0x25
1301452,0x55
1301969,0x1F
1302548,0x7C
1303123,0xC9
1303693,0x00
1304268,0x0C
1304838,0x00
1305413,0xC0
1305986,0xFF
1306556,0xFF
1307131,0xCD
1311482,0x55
1312003,0x80
1316431,0x55
1316956,0x32
1317490,0x09
1318002,0x00
1318526,0xC4
1321447,0x55
1321972,0x9C
1322505,0x00
1323016,0x00
1323541,0x2B
1324061,0x10
1324578,0xE0
1325100,0xFF
1325617,0x3F
1326138,0x35
1326654,0xD2
1330756,0xFF
1331440,0x55
1331964,0x1F
1332566,0x7C
1333133,0xC9
1333711,0x00
1334279,0x0C
1334849,0x00
1335424,0xC0
1335997,0xFF
1336568,0xFF
1337141,0xCD
1341439,0x55
1341964,0x42
1342496,0x00
1343016,0xFF
1343533,0xBD
1346440,0x55
1346964,0xCA
1347495,0xFC
1348002,0x7F
1348535,0xB8
1355748,0xFF
1356440,0x55
1356956,0x0D
1357574,0x00
1358149,0x00
1358719,0xF2
1366439,0x55
1366956,0xC1
1367544,0x00
1368065,0x10
1368581,0x00
1369103,0xFF
1369627,0x2E
1375748,0xFF
1376440,0x55
1376956,0xB1
1377489,0x0C
1378014,0x00
1378523,0x42
1385741,0xFF
1386424,0x55
1386949,0xC4
1396424,0x55
1396948,0x1F
1397544,0x7C
1398110,0xC9
1398689,0x00
1399256,0x0C
1399834,0x00
1400401,0xC0
1400980,0xFF
1401550,0xFF
1402118,0xCD
1406432,0x55
1406949,0x6A
1407490,0x24
1408006,0xA0
1408523,0x00
1409047,0x00
1409563,0x00
1410085,0xFF
1410601,0xFF
1411123,0xFF
1411647,0xD0
1416440,0x55
1416957,0xE9
1421459,0x55
1421985,0xAD
1426452,0x55
1426968,0x61
1427509,0x20
1428024,0x44
1428541,0xFF
1429061,0xFF
1429586,0xFF
1430100,0xFF
1430624,0xFF
1431138,0xFF
1431662,0x3A
1435741,0xFF
1436424,0x55
1436949,0xCF
1437482,0x0C
1437997,0xFE
1438514,0x25
1440764,0xFF
1441447,0x55
1441972,0x8E
1442505,0x60
1443019,0x7F
1443543,0x91
1445740,0xFF
1446432,0x55
1446948,0xDD
1447490,0x00
1448002,0xFC
1448519,0x25
1451474,0x55
1451995,0x1F
1452596,0x7C
1453172,0xC9
1453742,0x00
1454317,0x0C
1454887,0x00
1455462,0xC0
1456034,0xFF
1456605,0xFF
1457180,0xCD
1461455,0x55
1461972,0x80
1466432,0x55
1466949,0x32
1467490,0x09
1468002,0x00
1468519,0xC4
1471463,0x55
1471989,0x9C
1472512,0x00
1473034,0x00
1473551,0x2B
1474072,0x10
1474597,0xE0
1475110,0xFF
1475634,0x3F
1476156,0x35
1476673,0xD2
1481444,0x55
1481969,0x1F
1482579,0x7C
1483153,0xC9
1483724,0x00
1484299,0x0C
1484869,0x00
1485444,0xC0
1486016,0xFF
1486586,0xFF
1487161,0xCD
1491480,0x55
1492002,0x42
1492526,0x00
1493049,0xFF
1493566,0xBD
1496432,0x55
1496949,0xCA
1497490,0xFC
1498003,0x7F
1498520,0xB8
1506424,0x55
1506949,0x0D
1507536,0x00
1508111,0x00
1508689,0xF2
1515741,0xFF
1516424,0x55
1516949,0xC1
1517528,0x00
1518049,0x10
1518574,0x00
1519095,0xFF
1519612,0x2E
1526436,0x55
1526960,0xB1
1527495,0x0C
1528010,0x00
1528527,0x42
1536437,0x55
1536961,0xC4
1546436,0x55
1546953,0x1F
1547548,0x7C
1548123,0xC9
1548700,0x00
1549269,0x0C
1549839,0x00
1550414,0xC0
1550986,0xFF
1551556,0xFF
1552130,0xCD
1556439,0x55
1556956,0x6A
1557497,0x24
1558012,0xA0
1558529,0x00
1559050,0x00
1559567,0x00
1560088,0xFF
1560612,0xFF
1561126,0xFF
